"ID";NAME;TRADEDATE;OPEN;HIGH;LOW;CLOSE;VALUE;DURATION;YIELD
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2015-04-10;;;;14.52;41969228808.66;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2015-04-09;;;;14.23;19899784610.34;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2015-04-08;;;;14.36;20509059022.55;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2015-04-07;;;;14.81;34533387495.66;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2015-04-06;;;;14.91;37385023795.46;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2015-04-03;;;;14.96;36314311049.43;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2015-04-02;;;;14.94;34711372997.95;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2015-04-01;;;;14.91;37994463727.06;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2015-03-31;;;;14.99;35274200130.5;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2015-03-30;;;;14.95;35054726152.51;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2015-03-27;;;;14.96;35301121711.14;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2015-03-26;;;;14.85;31740263248.71;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2015-03-25;;;;14.85;35827254521.17;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2015-03-24;;;;14.99;29734556337.43;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2015-03-23;;;;14.93;29963794473.08;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2015-03-20;;;;14.82;29302327390.86;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2015-03-19;;;;14.84;26787205178.55;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2015-03-18;;;;14.82;29662900741.99;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2015-03-17;;;;14.73;37209184659.69;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2015-03-16;;;;14.65;32376480331.77;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2015-03-13;;;;15.22;31848523870;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2015-03-12;;;;15.62;31874195839.82;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2015-03-11;;;;15.84;36556789102.1;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2015-03-10;;;;15.54;38032551382.99;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2015-03-06;;;;15.78;40752266290.52;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2015-03-05;;;;15.8;38599322263.62;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2015-03-04;;;;15.7;38072369759.54;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2015-03-03;;;;15.71;32097791625.7;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2015-03-02;;;;15.74;30788758034.77;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2015-02-27;;;;15.77;24310665055.47;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2015-02-26;;;;15.75;23180530869.58;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2015-02-25;;;;15.34;25561980444.97;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2015-02-24;;;;15.7;26928151038.61;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2015-02-20;;;;15.41;25252959105.65;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2015-02-19;;;;15.55;27921837985.21;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2015-02-18;;;;15.59;25731072209.83;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2015-02-17;;;;15.6;26458293509.26;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2015-02-16;;;;15.55;24457936510.9;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2015-02-13;;;;15.57;24703792938.85;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2015-02-12;;;;15.74;27925257639.98;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2015-02-11;;;;15.7;26667791563.4;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2015-02-10;;;;15.61;21480238731.93;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2015-02-09;;;;15.54;23667166700.5;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2015-02-06;;;;15.52;23512980485.32;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2015-02-05;;;;15.2;15467968998.53;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2015-02-04;;;;15.36;13833547576.76;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2015-02-03;;;;15.31;16785914352.08;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2015-02-02;;;;15.59;16312002122.74;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2015-01-30;;;;17.12;16910140226.62;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2015-01-29;;;;16.85;14326189299.83;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2015-01-28;;;;16.91;16762094112.31;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2015-01-27;;;;16.79;14847337031.83;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2015-01-26;;;;16.43;16893400522.3;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2015-01-23;;;;16.85;15690255697.62;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2015-01-22;;;;16.83;18168137028.32;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2015-01-21;;;;16.89;17067638700.18;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2015-01-20;;;;16.96;16572824787.17;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2015-01-19;;;;16.5;20495257906.18;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2015-01-16;;;;16.79;23825168369.24;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2015-01-15;;;;16.8;24918263377.45;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2015-01-14;;;;17.12;25715009260.05;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2015-01-13;;;;17.57;26708412376.98;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2015-01-12;;;;18.05;31421951971.86;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2015-01-09;;;;14.26;3357526440.48;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2015-01-08;;;;17.25;5729179220;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2015-01-06;;;;16.06;7393606076.07;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2015-01-05;;;;14.17;2805377140.07;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-12-30;;;;18.4;0;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-12-29;;;;18.4;28449542428.45;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-12-26;;;;18.68;19399207708.27;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-12-25;;;;18.76;22892102255.17;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-12-24;;;;19.97;23875476494.24;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-12-23;;;;20.16;27181500505.26;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-12-22;;;;20.87;23257567990.26;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-12-19;;;;21.85;37333989972.76;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-12-18;;;;35.63;39787078980.93;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-12-17;;;;22.7;44070519887.83;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-12-16;;;;19.93;35299914523.52;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-12-15;;;;11.68;41579090837.96;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-12-12;;;;11.55;40266332154.36;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-12-11;;;;10.83;44300918229.89;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-12-10;;;;10.43;46553920306.12;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-12-09;;;;10.35;42542871182.98;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-12-08;;;;10.22;45690235568.9;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-12-05;;;;9.96;45121748871.04;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-12-04;;;;9.97;46772210114.95;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-12-03;;;;10.37;44879695242.76;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-12-02;;;;10.58;46715343704.98;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-12-01;;;;10.76;48997345127.12;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-11-28;;;;10.71;48485195899.31;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-11-27;;;;10.49;44449328948.78;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-11-26;;;;10.65;46630716636.3;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-11-25;;;;10.76;41865112818.05;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-11-24;;;;10.39;44618751966.18;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-11-21;;;;10.44;43406067757.46;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-11-20;;;;10.26;36832392309.17;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-11-19;;;;10.26;44188256650.71;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-11-18;;;;10.11;46126556764.75;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-11-17;;;;10.15;45327209985.94;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-11-14;;;;10.07;45567611827.21;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-11-13;;;;10.17;45961882620.47;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-11-12;;;;10.22;47150595191.21;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-11-11;;;;9.98;48831877812.25;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-11-10;;;;9.97;45112197339.29;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-11-07;;;;10.17;54957006118.2;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-11-06;;;;10.24;48653442849.08;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-11-05;;;;10.29;52931914054.19;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-11-03;;;;7.97;8894730908.36;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-10-31;;;;9.11;59163339086.56;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-10-30;;;;8.97;55170518171.4;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-10-29;;;;8.93;52098336519.39;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-10-28;;;;8.76;47470542089.76;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-10-27;;;;8.71;44058809576.19;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-10-24;;;;8.69;43701202990.3;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-10-23;;;;8.77;45586423521.42;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-10-22;;;;8.77;44590879301.08;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-10-21;;;;8.77;49031401127.93;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-10-20;;;;8.75;50245982640.86;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-10-17;;;;8.7;49466737874.98;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-10-16;;;;8.82;48158214100.35;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-10-15;;;;8.87;51869856137.05;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-10-14;;;;8.52;56975657883.89;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-10-13;;;;8.28;57006703437.07;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-10-10;;;;8.21;48306170360.2;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-10-09;;;;7.92;45479518290.4;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-10-08;;;;7.9;51620249956.92;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-10-07;;;;7.91;51144612593.62;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-10-06;;;;8.04;47633587785.46;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-10-03;;;;8.18;46703031491.86;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-10-02;;;;8.36;46780450777.04;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-10-01;;;;8.39;51312656163.31;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-09-30;;;;8.65;53128692881.22;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-09-29;;;;8.57;52727759103.18;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-09-26;;;;8.53;52520699872.01;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-09-25;;;;8.54;51602726572.81;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-09-24;;;;8.57;49192068367.57;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-09-23;;;;8.58;41902517146.98;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-09-22;;;;8.61;42265003773.51;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-09-19;;;;8.57;43939822404.69;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-09-18;;;;8.72;42881547548.36;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-09-17;;;;8.78;43453770278.72;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-09-16;;;;8.52;48976158152.93;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-09-15;;;;8.13;57979545311.28;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-09-12;;;;8.22;47399864133.45;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-09-11;;;;8.14;43185886774.21;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-09-10;;;;8.05;42113190141.37;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-09-09;;;;7.85;41036853166.53;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-09-08;;;;7.96;40714821700.45;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-09-05;;;;7.99;45136448876.08;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-09-04;;;;8.15;48876172219.59;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-09-03;;;;8.22;47599158082;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-09-02;;;;8.29;47281179508.1;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-09-01;;;;8.27;46297920886.24;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-08-29;;;;8.35;47164295119.66;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-08-28;;;;8.31;48370646861.5;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-08-27;;;;8.3;44369673944.62;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-08-26;;;;8.4;51939367700.89;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-08-25;;;;8.31;52094184679.31;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-08-22;;;;8.19;49537406691.71;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-08-21;;;;8.16;49007299189.01;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-08-20;;;;8.24;47983051963.61;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-08-19;;;;8.29;50358970086.98;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-08-18;;;;7.76;45566020634.03;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-08-15;;;;7.9;43523922583.35;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-08-14;;;;8;42651569859.29;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-08-13;;;;8.25;45425179163.57;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-08-12;;;;8.38;47851960334.39;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-08-11;;;;8.33;49088039115.01;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-08-08;;;;7.86;42589958057.78;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-08-07;;;;7.9;41359929863.15;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-08-06;;;;7.94;42697576418.17;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-08-05;;;;7.91;41289808291.14;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-08-04;;;;8.06;42801093857.71;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-08-01;;;;8.11;43029668415.66;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-07-31;;;;8.65;47290527782.03;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-07-30;;;;8.8;46560342800.9;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-07-29;;;;8.8;43560789633.3;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-07-28;;;;8.73;44560886622.71;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-07-25;;;;8.41;51495134144.26;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-07-24;;;;8.24;47921479686.4;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-07-23;;;;8.32;46480332943.37;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-07-22;;;;8.34;61319331642.14;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-07-21;;;;8.46;71083835909.54;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-07-18;;;;8.38;62330364945.97;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-07-17;;;;8.49;63907707483.44;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-07-16;;;;8.49;62592880522.04;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-07-15;;;;8.66;69643501328.04;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-07-14;;;;8.47;76485416186.57;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-07-11;;;;8.23;87139256636.26;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-07-10;;;;8.04;71715661665.13;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-07-09;;;;7.86;61463786804.94;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-07-08;;;;7.89;49134857284.81;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-07-07;;;;7.85;50602994356.38;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-07-04;;;;7.8;48986026188.12;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-07-03;;;;8.05;45341485491.75;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-07-02;;;;8.21;45457764768.97;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-07-01;;;;8.31;48655628577.35;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-06-30;;;;8.29;50566439766.85;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-06-27;;;;8.28;52482000584.31;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-06-26;;;;8.33;52048264904.33;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-06-25;;;;8.3;48430319951.21;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-06-24;;;;8.3;48924984387.41;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-06-23;;;;8.3;48684148647.34;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-06-20;;;;8.24;49182539787.86;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-06-19;;;;8.25;48403796344.77;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-06-18;;;;8.27;51531929147.44;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-06-17;;;;8.27;44987943455.33;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-06-16;;;;8.27;54060023290.22;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-06-11;;;;8.2;48309050926.5;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-06-10;;;;8.18;47803054217.74;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-06-09;;;;8.2;47068617278.79;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-06-06;;;;7.87;44602370829.5;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-06-05;;;;7.92;44994488626.1;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-06-04;;;;8.02;48777256538;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-06-03;;;;8.03;48163619658.53;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-06-02;;;;8.26;65658011957.38;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-05-30;;;;8.3;67098404769.16;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-05-29;;;;8.33;63145699207.06;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-05-28;;;;8.32;64722298808.05;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-05-27;;;;8.24;68261667086.72;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-05-26;;;;8.24;64710720128.19;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-05-23;;;;8.24;65166198905.35;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-05-22;;;;8.38;65215422845.09;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-05-21;;;;8.4;68712235209.27;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-05-20;;;;8.41;68113351170.88;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-05-19;;;;8.39;66680798288.09;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-05-16;;;;8.36;66478444203.41;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-05-15;;;;8.39;64289544298.7;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-05-14;;;;8.4;67675874449.63;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-05-13;;;;8.4;68200100161.5;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-05-12;;;;8.36;73669857182.57;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-05-08;;;;7.87;73976853998.74;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-05-07;;;;8.44;73006190335.67;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-05-06;;;;8.45;70710450571.14;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-05-05;;;;8.44;77307438953.6;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2014-05-02;;;;7.35;9639393343.99;;
